age,income,tenure,education,marital_status,segment,credit_limit,balance,utilization,transactions_3m,avg_spend,digital_usage,web_visits_30d,preferred_channel,last_contact_days,last_contact_channel,prev_response,offers_received_6m,delinq_12m,complaints_12m,risk_segment,city,campaign_type,target
67,24918.41,10,Postgrado,Casado,Preferente,12100.16,3023.37,0.25,26,233.25,0.031,3.0,Web,199,Call,0,2,0,0,Medio,Lima,Cashback,0
58,18117.82,20,Tecnico,Soltero,Masivo,19119.55,7544.02,0.395,43,119.05,0.056,4.0,Call,318,Email,0,2,0,0,Bajo,Trujillo,Cashback,0
28,15993.5,22,Universitario,Casado,Masivo,7148.98,3989.87,0.558,37,205.51,0.888,0.0,Web,300,App,0,1,0,1,Medio,Chiclayo,Cero Interés,0
26,11721.73,21,Universitario,Casado,Masivo,18694.85,1014.3,0.054,55,330.81,0.222,14.0,Sucursal,17,SMS,0,0,0,0,Bajo,Arequipa,Cashback,0
40,14298.21,18,Tecnico,Casado,Masivo,26432.82,16132.97,0.61,11,105.16,0.601,20.0,Web,183,Call,1,1,1,0,Bajo,Arequipa,Cashback,0
70,16499.82,15,Secundaria,Viudo,Masivo,12667.67,2952.48,0.233,59,29.4,0.406,8.0,Sucursal,270,SMS,0,1,0,0,Medio,Trujillo,Cashback,0
23,26958.35,12,Tecnico,Casado,Masivo,26923.56,19773.15,0.734,45,267.07,0.193,16.0,Sucursal,231,SMS,0,4,0,0,Bajo,Piura,Cashback,0
31,23283.79,2,Universitario,Soltero,Masivo,19917.47,6150.87,0.309,61,152.57,0.866,4.0,Web,304,Email,0,1,0,0,Bajo,Trujillo,Cero Interés,0
22,44926.72,4,Tecnico,Casado,Preferente,1989.25,1176.33,0.591,40,338.57,0.511,14.0,Sucursal,127,Email,0,3,0,0,Bajo,Piura,Millas,0
43,25264.84,10,Universitario,Divorciado,Masivo,8917.67,4457.53,0.5,36,209.35,0.564,5.0,Web,221,App,1,1,2,0,Medio,Lima,Cashback,0
74,22295.66,16,Universitario,Soltero,Masivo,22757.82,19184.86,0.843,28,124.03,0.013,5.0,Call,196,Email,0,2,0,0,Bajo,Lima,Millas,0
57,15473.51,1,Universitario,Soltero,Preferente,7774.54,2879.68,0.37,32,266.84,0.575,8.0,Web,193,Call,1,4,0,0,Bajo,Piura,Millas,1
47,10735.04,23,Secundaria,Casado,Preferente,22554.52,11326.06,0.502,3,245.21,0.127,17.0,Call,214,App,0,3,0,0,Bajo,Lima,Millas,0
28,13562.36,24,Tecnico,Casado,Masivo,19281.09,10250.03,0.532,37,245.38,0.913,13.0,Call,256,App,0,0,0,0,Bajo,Arequipa,Cashback,0
40,12709.19,2,Secundaria,Soltero,Masivo,17187.32,2572.64,0.15,30,119.85,0.451,15.0,Web,215,Email,0,0,0,0,Bajo,Lima,Cashback,0
49,8000.0,3,Secundaria,Divorciado,Masivo,10959.07,5904.41,0.539,41,394.38,0.965,0.0,App,69,SMS,0,4,0,0,Bajo,Lima,Millas,0
35,10890.91,21,Tecnico,Soltero,Preferente,17107.97,8386.53,0.49,27,177.99,0.353,2.0,Call,161,Call,1,1,2,0,Bajo,Lima,Cashback,0
59,40179.21,5,Postgrado,Casado,Masivo,26777.27,5459.44,0.204,46,421.87,0.464,5.0,Sucursal,270,App,1,4,0,0,Bajo,Trujillo,Cero Interés,0
73,21683.35,5,Tecnico,Casado,Masivo,12269.68,7479.01,0.61,37,43.58,0.018,15.0,Web,144,App,0,2,0,1,Bajo,Piura,Cero Interés,0
32,14939.11,5,Tecnico,Soltero,Premium,19270.81,9833.74,0.51,7,353.44,0.015,11.0,Sucursal,279,Call,0,0,2,0,Bajo,Piura,Upgrade,0
34,22009.73,17,Universitario,Casado,Masivo,29044.2,5142.28,0.177,40,309.68,0.67,0.0,Web,114,Call,1,1,0,0,Alto,Lima,Cashback,1
27,8000.0,4,Universitario,Soltero,Preferente,16836.15,10360.74,0.615,54,213.64,0.003,6.0,,319,Email,1,0,0,0,Bajo,Lima,Cero Interés,0
60,20765.51,5,Tecnico,Casado,Preferente,11565.56,5467.04,0.473,56,49.97,0.953,4.0,Sucursal,19,SMS,1,2,0,1,Bajo,Lima,Cero Interés,1
45,34157.8,10,Tecnico,Casado,Masivo,11489.36,9937.26,0.865,23,256.35,0.97,7.0,Call,281,Email,0,0,0,0,Bajo,Lima,Cero Interés,0
36,16974.07,15,Tecnico,Casado,Premium,1000.0,534.75,0.535,12,27.27,0.236,19.0,App,28,App,0,1,0,0,Medio,Trujillo,Cashback,0
32,8000.0,24,Secundaria,Casado,Masivo,6519.93,1755.71,0.269,59,194.5,0.811,7.0,Web,102,SMS,1,1,0,0,Alto,Piura,Millas,1
24,14662.22,6,Tecnico,Soltero,Preferente,17367.88,12449.03,0.717,47,343.75,0.849,6.0,Sucursal,327,SMS,0,3,0,1,Bajo,Lima,Cero Interés,0
46,34188.03,7,Secundaria,Soltero,Masivo,21788.82,9401.1,0.431,22,225.42,0.132,2.0,Web,140,Call,0,0,0,0,Bajo,Lima,Cashback,0
57,20523.27,14,Universitario,Soltero,Masivo,12017.29,9628.15,0.801,24,225.18,0.814,12.0,App,97,Email,0,1,0,0,Bajo,Arequipa,Cero Interés,0
33,8873.68,11,Universitario,Casado,Masivo,21698.77,9882.64,0.455,40,414.55,0.863,7.0,Call,345,SMS,1,4,0,1,Medio,Piura,Millas,1
21,58912.85,15,Tecnico,Divorciado,Masivo,21258.63,5096.4,0.24,55,264.99,0.372,3.0,Sucursal,181,Call,1,1,0,0,Medio,Arequipa,Cashback,1
46,,6,Secundaria,Casado,Masivo,9604.49,4788.99,0.499,33,454.79,0.693,11.0,Web,355,App,1,2,0,1,Bajo,Lima,Cashback,0
57,15971.13,15,Universitario,Soltero,Masivo,10829.54,1548.51,0.143,13,209.42,0.267,6.0,Sucursal,281,App,0,1,0,0,Bajo,Lima,Cashback,0
39,10735.45,23,Universitario,Viudo,Masivo,5577.04,2258.44,0.405,5,371.27,0.575,6.0,App,201,Email,0,1,0,0,Bajo,Lima,Cero Interés,0
34,10742.89,17,Universitario,Soltero,Masivo,20207.62,11296.63,0.559,25,230.93,0.56,,Call,137,Email,1,1,0,1,Medio,Trujillo,Cashback,1
29,14384.76,18,Universitario,Viudo,Masivo,15026.21,9099.46,0.606,24,290.49,0.121,0.0,Sucursal,177,Email,0,1,0,0,Bajo,Cusco,Cashback,0
61,24787.01,2,Universitario,Soltero,Preferente,21213.81,8244.62,0.389,19,149.93,0.931,12.0,App,172,SMS,0,4,0,1,Alto,Lima,Cashback,1
67,34381.22,22,Universitario,Soltero,Preferente,14582.08,2782.11,0.191,65,279.02,0.939,10.0,Web,116,Email,0,2,0,0,Bajo,Lima,Millas,1
62,14867.25,17,Tecnico,Casado,Preferente,8416.03,2845.7,0.338,11,286.89,0.948,9.0,App,223,SMS,0,8,0,0,Bajo,Cusco,Millas,1
48,10882.68,16,Postgrado,Casado,Preferente,20458.25,10393.2,0.508,26,264.05,0.536,7.0,Web,229,Call,0,1,1,0,Medio,Lima,Cero Interés,0
60,22909.79,4,Universitario,Divorciado,Masivo,1129.4,611.63,0.542,78,40.92,0.251,5.0,Call,36,Call,0,1,0,0,Medio,Cusco,Millas,0
42,23248.17,14,Secundaria,Casado,Masivo,12640.15,10200.62,0.807,25,372.36,0.739,8.0,Sucursal,163,App,0,1,0,0,Alto,Cusco,Cero Interés,0
22,,17,Universitario,Soltero,Preferente,9579.6,937.21,0.098,39,286.08,0.662,11.0,Sucursal,344,SMS,0,1,1,0,Medio,Trujillo,Cero Interés,0
40,20699.61,15,Secundaria,Soltero,Masivo,25678.8,13677.98,0.533,65,302.03,0.875,9.0,Call,307,SMS,0,2,2,0,Bajo,Lima,Millas,0
59,17046.78,3,Universitario,Casado,Preferente,27248.33,5905.81,0.217,37,430.63,0.852,4.0,Sucursal,246,Call,0,0,0,0,Alto,Lima,Cashback,1
55,18940.83,1,Secundaria,Casado,Masivo,17962.06,15178.93,0.845,46,240.2,0.278,12.0,Web,121,SMS,0,2,0,1,Medio,Cusco,Cashback,0
74,16468.0,12,Universitario,Casado,Masivo,10948.23,7303.05,0.667,27,330.75,0.584,8.0,Call,241,Email,0,0,0,0,Alto,Piura,Millas,0
74,30795.44,18,Tecnico,Soltero,Masivo,27048.19,7940.17,0.294,24,341.74,0.439,8.0,Call,332,Email,0,2,0,0,Medio,Arequipa,Millas,0
34,54952.79,10,Universitario,Soltero,Preferente,10111.36,5793.83,0.573,10,216.16,0.929,5.0,Web,253,SMS,0,4,1,0,Alto,Lima,Upgrade,0
21,19728.64,17,Universitario,Casado,Premium,5311.53,4404.21,0.829,36,250.05,0.409,5.0,App,358,App,0,2,0,1,Medio,Arequipa,Millas,0
35,17974.58,24,Tecnico,Soltero,Masivo,1090.17,197.34,0.181,46,154.58,0.063,9.0,App,278,SMS,0,1,1,0,Alto,Lima,Cashback,0
68,20494.89,22,Tecnico,Casado,Preferente,15716.42,5275.98,0.336,74,10.0,0.49,,Web,360,SMS,0,2,0,0,Bajo,Cusco,Cero Interés,0
64,12978.37,16,Tecnico,Soltero,Preferente,2995.1,1438.33,0.48,30,159.32,0.23,5.0,Call,21,Call,0,1,0,0,Alto,Lima,Cero Interés,0
26,26436.19,18,Universitario,Casado,Premium,24932.11,6831.21,0.274,61,83.85,0.011,5.0,App,295,App,0,3,0,0,Bajo,Lima,Cashback,0
29,22484.65,3,Postgrado,Casado,Preferente,10936.87,1860.16,0.17,56,69.3,0.912,6.0,Web,244,Email,0,1,0,0,Bajo,Lima,Cashback,0
51,14614.43,3,Tecnico,Soltero,Masivo,5995.29,1330.21,0.222,26,164.64,0.673,9.0,App,213,SMS,0,3,0,0,Medio,Piura,Upgrade,0
56,28311.78,17,Universitario,Casado,Masivo,22809.59,7951.8,0.349,40,533.21,0.117,1.0,App,182,Email,0,3,0,0,Alto,Lima,Cero Interés,0
74,18205.79,20,Postgrado,Casado,Premium,21131.11,15505.44,0.734,40,109.67,0.379,16.0,Web,41,Email,0,3,1,0,Bajo,Lima,Cero Interés,0
61,11103.01,5,Universitario,Casado,Masivo,26643.9,24901.32,0.935,15,310.79,0.279,7.0,Call,10,Email,1,1,0,1,Medio,Cusco,Millas,0
32,21499.87,15,Tecnico,Soltero,Masivo,3103.38,756.77,0.244,35,23.85,0.816,10.0,Sucursal,187,SMS,0,0,0,0,Medio,Trujillo,Cashback,0
23,20302.44,7,Tecnico,Soltero,Preferente,1629.14,1273.95,0.782,24,284.87,0.697,12.0,Call,85,Email,0,3,1,1,Bajo,Lima,Cashback,0
55,29149.97,3,Universitario,Casado,Masivo,25924.93,11697.03,0.451,35,330.46,0.11,17.0,Sucursal,358,App,0,0,1,0,Bajo,Lima,Upgrade,0
50,27330.91,10,Tecnico,Soltero,Preferente,1000.0,155.71,0.156,37,115.62,0.007,8.0,Web,230,Email,0,0,2,0,Medio,Chiclayo,Cero Interés,0
70,17075.28,11,Tecnico,Casado,Masivo,6491.58,3818.77,0.588,39,171.31,0.82,3.0,Call,186,Email,0,3,0,0,Bajo,Lima,Cero Interés,0
52,14242.08,19,Universitario,Soltero,Preferente,15387.28,6186.63,0.402,29,137.31,0.933,1.0,Call,2,Email,0,2,0,0,Bajo,Cusco,Cashback,1
48,18049.47,21,Secundaria,Casado,Preferente,5693.9,1859.45,0.327,20,309.07,0.962,10.0,App,268,SMS,0,4,0,0,Medio,Piura,Cero Interés,0
37,21626.06,23,Universitario,Casado,Masivo,16479.05,6332.64,0.384,8,283.79,0.119,6.0,Web,257,App,0,5,0,1,Bajo,Cusco,Cashback,0
25,22968.46,3,Postgrado,Soltero,Premium,6959.35,3552.83,0.511,56,345.02,0.391,16.0,Call,35,Email,1,2,0,0,Medio,Lima,Cashback,0
68,20967.02,23,Postgrado,Soltero,Masivo,24030.56,11990.69,0.499,40,230.33,0.122,4.0,App,243,Email,0,3,0,0,Bajo,Trujillo,Millas,0
65,17233.65,13,Universitario,Casado,Preferente,20024.66,8140.65,0.407,58,65.19,0.934,2.0,Call,350,SMS,0,4,0,0,Medio,Lima,Cashback,1
29,29685.34,5,Universitario,Soltero,Masivo,16925.63,2490.77,0.147,37,115.76,0.452,2.0,Web,189,Email,1,3,0,0,Bajo,Lima,Cero Interés,0
59,12872.51,16,Universitario,Divorciado,Masivo,12515.08,6450.86,0.515,39,85.91,0.91,19.0,App,357,Call,1,1,0,0,Alto,Arequipa,Millas,1
40,62299.07,2,Postgrado,Casado,Preferente,7765.64,6668.48,0.859,35,145.69,0.454,16.0,Web,307,SMS,0,2,2,0,Medio,Lima,Cashback,0
44,26410.98,12,Universitario,Divorciado,Preferente,14057.05,5710.52,0.406,33,178.65,0.091,2.0,Call,69,Email,0,1,0,0,Bajo,Lima,Cero Interés,0
66,10262.56,20,Universitario,Divorciado,Premium,6377.02,3428.33,0.538,44,192.61,0.357,6.0,Web,111,Email,0,1,0,1,Bajo,Lima,Upgrade,1
66,19783.72,24,Secundaria,Soltero,Preferente,28418.73,17646.53,0.621,34,230.85,0.971,6.0,App,91,Email,1,3,0,0,Medio,Piura,Upgrade,0
31,26538.23,7,Secundaria,Casado,Masivo,17234.9,7509.59,0.436,57,24.21,0.877,0.0,Call,171,SMS,1,2,0,0,Bajo,Lima,Cero Interés,0
37,15143.33,5,Secundaria,Divorciado,Preferente,8909.25,6820.11,0.766,64,346.37,0.514,7.0,Call,151,Call,0,1,2,0,Bajo,Lima,Upgrade,0
65,8539.25,14,Universitario,Casado,Premium,25961.02,2088.36,0.08,63,282.39,0.329,11.0,App,239,App,0,8,0,0,Bajo,Lima,Millas,0
70,10726.45,4,Postgrado,Casado,Premium,14676.86,2286.29,0.156,67,203.04,0.164,8.0,Web,277,Email,1,2,0,1,Bajo,Piura,Cashback,1
25,23648.3,24,Postgrado,Soltero,Premium,24791.34,1847.32,0.075,19,182.52,0.138,6.0,Call,118,Email,0,2,2,0,Bajo,Lima,Millas,0
66,8000.0,8,Universitario,Soltero,Preferente,24579.39,21987.31,0.895,61,185.91,0.156,6.0,App,271,Email,0,3,0,0,Bajo,Lima,Cashback,0
47,8737.05,5,Universitario,Soltero,Preferente,18055.35,2480.13,0.137,41,204.42,0.532,5.0,Web,19,Email,0,2,0,0,Medio,Lima,Cashback,1
52,23586.21,6,Universitario,Soltero,Preferente,6114.19,4764.41,0.779,41,301.93,0.7,9.0,App,162,Email,0,0,0,0,Bajo,Piura,Millas,1
25,16134.67,9,Tecnico,Casado,Masivo,10936.5,1485.13,0.136,27,229.58,0.296,15.0,Call,265,Email,0,2,1,0,Medio,Lima,Cashback,0
57,12735.01,18,Universitario,Casado,Preferente,40123.72,17831.49,0.444,33,282.35,0.984,6.0,Sucursal,275,SMS,0,3,0,0,Medio,Lima,Cero Interés,0
57,14081.74,21,Secundaria,Soltero,Masivo,11141.76,6009.36,0.539,0,258.26,0.467,4.0,App,315,SMS,0,4,0,0,Medio,Lima,Cero Interés,1
56,8643.76,18,Universitario,Soltero,Masivo,13198.53,10026.17,0.76,50,176.56,0.596,3.0,Sucursal,304,Email,0,2,0,0,Medio,Arequipa,Cashback,0
63,22976.49,16,Universitario,Soltero,Masivo,11696.8,2228.59,0.191,36,55.41,0.536,17.0,App,357,Email,0,1,0,0,Medio,Lima,Cashback,1
72,12048.89,7,Secundaria,Divorciado,Masivo,8422.7,5347.8,0.635,30,413.58,0.771,17.0,Web,162,Email,0,4,1,0,Bajo,Lima,Millas,0
66,13795.86,23,Universitario,Casado,Preferente,19927.65,16572.36,0.832,64,322.77,0.936,7.0,App,92,Email,0,1,0,0,Bajo,Lima,Upgrade,1
61,21448.13,24,Universitario,Soltero,Masivo,5627.67,5086.1,0.904,40,403.02,0.847,8.0,App,314,Email,0,1,0,0,Bajo,Trujillo,Cashback,0
73,15862.07,16,Universitario,Casado,Masivo,9184.4,8587.71,0.935,23,188.95,0.515,6.0,Web,112,App,0,1,0,0,Medio,Lima,Millas,0
57,12678.63,19,Universitario,Casado,Masivo,17160.75,15178.88,0.885,39,289.5,0.938,2.0,Web,128,App,1,3,0,2,Medio,Arequipa,Millas,0
57,8000.0,8,Tecnico,Casado,Preferente,13245.78,4808.55,0.363,70,175.73,0.419,7.0,Sucursal,340,Email,0,4,1,0,Medio,Lima,Millas,0
50,21670.62,11,Universitario,Casado,Masivo,16141.62,3665.43,0.227,37,328.27,0.074,0.0,Web,70,SMS,0,4,0,0,Medio,Lima,Cashback,0
62,18760.27,20,Secundaria,Casado,Masivo,14782.88,6355.96,0.43,54,437.91,0.133,3.0,App,230,SMS,0,2,0,0,Medio,Chiclayo,Millas,0
24,13923.12,11,Tecnico,Soltero,Masivo,6794.49,1644.14,0.242,27,431.71,0.952,5.0,App,104,App,0,1,0,0,Medio,Lima,Millas,0
48,10735.38,19,Tecnico,Casado,Premium,25252.07,22354.64,0.885,48,254.06,0.94,13.0,Call,264,App,0,1,0,1,Medio,Arequipa,Millas,0
43,18149.19,21,Universitario,Casado,Masivo,23001.1,10668.25,0.464,43,338.15,0.914,8.0,Sucursal,4,SMS,0,0,0,0,Bajo,Lima,Upgrade,0
70,22930.79,23,Postgrado,Soltero,Premium,8310.78,2733.12,0.329,40,311.84,0.751,3.0,,342,SMS,0,1,0,0,Alto,Lima,Upgrade,1
24,18937.12,7,Secundaria,Casado,Masivo,18337.35,16100.82,0.878,31,266.45,0.679,13.0,Sucursal,54,Email,0,2,0,0,Bajo,Lima,Upgrade,1
55,40906.03,12,Universitario,Casado,Masivo,11565.85,3688.88,0.319,34,301.43,0.838,7.0,App,131,Email,0,3,0,0,Bajo,Lima,Upgrade,0
30,25652.27,10,Universitario,Casado,Premium,22583.54,11225.19,0.497,6,157.23,0.445,3.0,Web,134,App,0,3,0,0,Bajo,Lima,Millas,0
68,17091.87,13,Postgrado,Casado,Preferente,21012.6,9722.87,0.463,10,65.41,0.547,11.0,Call,8,App,0,2,0,0,Medio,Lima,Cero Interés,0
67,,18,Tecnico,Soltero,Masivo,23792.44,19143.71,0.805,11,301.74,0.898,8.0,Sucursal,242,SMS,0,0,2,0,Bajo,Arequipa,Cashback,1
33,18477.91,8,Secundaria,Casado,Masivo,8369.04,4070.07,0.486,12,118.35,0.057,0.0,,236,Email,0,4,0,0,Bajo,Arequipa,Millas,1
68,18445.88,6,Tecnico,Soltero,Masivo,5516.44,2023.94,0.367,34,148.21,0.563,8.0,Sucursal,31,SMS,0,3,0,0,Medio,Chiclayo,Cero Interés,1
47,34481.63,7,Postgrado,Soltero,Masivo,1990.56,322.32,0.162,30,197.03,0.381,4.0,Web,261,Email,0,1,0,0,Bajo,Lima,Millas,0
73,11509.99,19,Tecnico,Casado,Masivo,33726.31,18060.61,0.536,20,430.42,0.556,3.0,Sucursal,105,Call,0,2,1,0,Medio,Trujillo,Cero Interés,0
60,18245.15,24,Universitario,Soltero,Masivo,21342.93,13852.74,0.649,61,241.84,0.957,6.0,Sucursal,301,Email,1,1,0,0,Medio,Piura,Cashback,1
22,32691.0,3,Postgrado,Casado,Masivo,23714.71,6704.07,0.283,35,144.09,0.786,0.0,Web,209,App,0,2,0,1,Bajo,Lima,Cashback,0
31,21046.62,24,Tecnico,Soltero,Masivo,4963.72,3215.46,0.648,55,101.97,0.477,6.0,Sucursal,127,App,0,2,0,0,Alto,Trujillo,Cero Interés,0
42,14995.02,1,Universitario,Casado,Preferente,19448.43,9059.13,0.466,13,228.62,0.681,9.0,Web,36,SMS,0,2,0,1,Alto,Lima,Upgrade,0
32,8000.0,13,Postgrado,Soltero,Masivo,2948.49,263.13,0.089,47,224.06,0.563,3.0,Web,170,Email,0,4,1,0,Bajo,Arequipa,Millas,0
28,8000.0,4,Tecnico,Soltero,Masivo,18185.86,1629.49,0.09,57,109.77,0.197,6.0,Web,110,SMS,0,5,1,0,Bajo,Arequipa,Millas,0
73,50924.05,23,Tecnico,Casado,Masivo,15143.29,1566.42,0.103,47,265.99,0.456,8.0,App,250,Email,0,3,0,0,Alto,Lima,Cero Interés,0
67,21041.58,19,Tecnico,Casado,Premium,12912.0,5471.73,0.424,31,52.68,0.111,10.0,Call,84,Email,0,1,1,0,Medio,Arequipa,Cashback,0
44,13466.54,9,Universitario,Casado,Masivo,11205.45,8829.18,0.788,34,120.65,0.456,11.0,Web,224,Email,0,4,0,0,Medio,Lima,Millas,0
32,21476.8,17,Secundaria,Casado,Masivo,23230.5,7899.63,0.34,46,413.43,0.439,4.0,Web,70,App,1,2,0,0,Bajo,Chiclayo,Cashback,0
30,11227.97,21,Secundaria,Soltero,Premium,11339.44,6985.21,0.616,40,109.56,0.698,6.0,Sucursal,179,App,0,1,0,0,Bajo,Cusco,Cero Interés,1
70,15281.52,6,Tecnico,Soltero,Masivo,24473.55,19832.6,0.81,59,233.66,0.269,0.0,Web,14,Email,0,1,0,1,Bajo,Arequipa,Upgrade,0
38,11265.83,16,Universitario,Soltero,Masivo,14668.5,8124.71,0.554,22,295.88,0.393,4.0,Web,351,Call,0,1,0,0,Bajo,Arequipa,Cero Interés,1
21,8896.06,8,Universitario,Casado,Preferente,17615.65,15522.72,0.881,57,468.06,0.412,,Web,340,Email,0,1,0,1,Bajo,Lima,Cashback,0
42,8000.0,18,Universitario,Casado,Masivo,18851.94,6139.2,0.326,45,432.44,0.172,3.0,Call,99,SMS,1,1,0,0,Bajo,Piura,Cero Interés,0
45,,14,Universitario,Casado,Masivo,18217.68,9254.95,0.508,43,327.77,0.733,13.0,Call,338,Email,0,1,0,0,Medio,Lima,Cashback,0
54,30050.78,18,Postgrado,Divorciado,Masivo,16599.21,8972.13,0.541,36,120.47,0.669,2.0,App,62,Email,0,6,0,0,Bajo,Cusco,Upgrade,0
39,11010.0,16,Universitario,Soltero,Premium,30068.21,6242.73,0.208,59,134.78,0.401,11.0,App,187,Email,0,2,0,0,Medio,Arequipa,Millas,1
70,23563.31,16,Universitario,Divorciado,Premium,22901.56,11439.58,0.5,23,192.24,0.158,9.0,Call,57,App,0,0,0,0,Medio,Arequipa,Cashback,0
55,29095.06,3,Secundaria,Casado,Preferente,1000.0,637.25,0.637,19,542.01,0.787,16.0,Call,184,App,0,1,0,0,Bajo,Cusco,Upgrade,0
74,18183.86,21,Tecnico,Casado,Masivo,13542.47,1891.16,0.14,40,309.21,0.693,0.0,App,328,Email,0,1,0,0,Medio,Lima,Millas,0
40,15532.91,5,Tecnico,Casado,Masivo,25402.43,15940.55,0.628,27,242.85,0.664,,Web,8,Email,0,2,0,0,Bajo,Lima,Cashback,0
56,19273.98,10,Universitario,Casado,Premium,9308.22,4865.95,0.523,45,272.08,0.946,16.0,App,2,Call,0,3,0,0,Bajo,Lima,Cero Interés,0
40,14642.59,13,Postgrado,Soltero,Preferente,15032.52,5773.09,0.384,74,413.03,0.804,8.0,Call,97,App,0,1,0,0,Bajo,Arequipa,Millas,0
58,32923.92,21,Tecnico,Soltero,Masivo,15555.36,6117.22,0.393,41,176.48,0.899,10.0,Call,86,Email,0,1,0,0,Medio,Arequipa,Cashback,0
61,46086.11,16,Secundaria,Soltero,Premium,26144.54,21444.87,0.82,43,258.34,0.76,,Call,282,Call,0,2,1,0,Bajo,Piura,Cashback,0
38,37231.33,5,Universitario,Soltero,Premium,7673.01,7036.18,0.917,68,221.99,0.745,2.0,App,139,Email,0,2,0,0,Bajo,Trujillo,Cero Interés,1
71,8000.0,7,Postgrado,Soltero,Masivo,8677.11,3195.76,0.368,46,162.55,0.758,14.0,Call,320,App,0,1,0,0,Bajo,Trujillo,Cashback,1
67,,5,Universitario,Soltero,Preferente,18538.63,8579.82,0.463,58,219.38,0.945,7.0,Call,151,Call,0,3,0,0,Bajo,Lima,Cashback,1
69,18071.29,15,Secundaria,Viudo,Preferente,17412.92,8427.31,0.484,35,291.46,0.525,24.0,Web,279,App,0,0,2,0,Bajo,Lima,Cero Interés,0
32,22732.0,18,Universitario,Soltero,Masivo,18654.45,11905.7,0.638,38,284.5,0.41,8.0,Web,309,Call,0,5,1,0,Medio,Arequipa,Millas,0
59,8000.0,18,Tecnico,Viudo,Premium,17255.83,4602.76,0.267,27,416.86,0.961,11.0,App,172,Email,0,2,0,0,Bajo,Lima,Millas,1
26,8000.0,19,Universitario,Casado,Masivo,14170.49,5255.89,0.371,48,174.45,0.969,13.0,App,142,App,0,1,0,0,Medio,Piura,Cero Interés,1
26,34661.85,17,Universitario,Soltero,Masivo,18922.12,3322.8,0.176,48,277.53,0.872,10.0,Call,221,Email,0,2,0,0,Bajo,Chiclayo,Millas,0
73,13635.61,22,Universitario,Soltero,Premium,16437.49,941.7,0.057,52,105.99,0.575,12.0,Web,337,Email,0,0,0,0,Bajo,Piura,Millas,0
29,8572.35,22,Secundaria,Soltero,Premium,13256.33,2896.22,0.218,47,240.24,0.627,14.0,Sucursal,139,App,1,2,1,0,Medio,Lima,Upgrade,0
67,10385.64,7,Postgrado,Soltero,Masivo,14556.17,1318.62,0.091,37,64.56,0.449,7.0,Web,3,App,0,0,0,1,Medio,Lima,Upgrade,0
44,21921.81,8,Secundaria,Soltero,Preferente,11222.56,3008.67,0.268,49,306.29,0.211,5.0,Call,211,Email,0,2,0,0,Bajo,Chiclayo,Cero Interés,1
37,11952.86,2,Secundaria,Casado,Preferente,10044.5,3759.1,0.374,66,466.97,0.101,12.0,Sucursal,164,SMS,0,2,2,0,Bajo,Lima,Millas,0
24,20349.52,7,Universitario,Soltero,Preferente,18903.04,2034.7,0.108,42,373.11,0.012,16.0,Web,87,Call,0,3,0,0,Medio,Lima,Millas,0
57,11054.98,13,Tecnico,Casado,Masivo,5852.1,5350.32,0.914,15,202.52,0.213,4.0,,191,SMS,0,3,0,1,Bajo,Lima,Millas,0
59,8000.0,16,Tecnico,Casado,Premium,19822.19,3396.67,0.171,22,366.22,0.538,16.0,Sucursal,302,SMS,0,0,0,0,Medio,Piura,Upgrade,0
46,36760.9,22,Tecnico,Casado,Preferente,13153.21,10793.88,0.821,44,71.09,0.901,2.0,App,320,App,0,0,0,0,Medio,Cusco,Cero Interés,1
64,22006.54,15,Secundaria,Viudo,Preferente,14277.83,9895.08,0.693,24,301.87,0.415,8.0,Web,131,App,0,1,0,0,Bajo,Lima,Millas,1
38,15262.05,24,Secundaria,Casado,Masivo,13759.2,10212.16,0.742,30,554.27,0.641,0.0,App,118,Email,1,2,0,0,Bajo,Arequipa,Cero Interés,0
50,13895.48,14,Universitario,Soltero,Masivo,18522.64,4628.94,0.25,30,300.76,0.463,0.0,,174,Email,0,3,0,0,Bajo,Lima,Cero Interés,0
36,37513.28,21,Secundaria,Viudo,Masivo,25361.17,22701.66,0.895,47,217.2,0.014,6.0,App,248,SMS,1,0,0,0,Medio,Lima,Cashback,0
52,24240.14,20,Postgrado,Viudo,Masivo,27624.84,7104.1,0.257,68,208.99,0.428,10.0,App,281,SMS,0,2,1,1,Bajo,Cusco,Upgrade,0
28,31997.29,12,Universitario,Casado,Premium,22333.33,1558.43,0.07,13,282.21,0.371,7.0,App,93,SMS,0,1,0,1,Bajo,Lima,Cashback,1
46,13469.1,21,Universitario,Casado,Masivo,15549.7,2936.14,0.189,58,243.38,0.317,17.0,Sucursal,332,App,0,2,0,0,Alto,Chiclayo,Cero Interés,0
50,18496.43,21,Universitario,Soltero,Masivo,20595.78,7523.67,0.365,57,191.34,0.306,1.0,App,39,App,0,1,0,1,Bajo,Piura,Cero Interés,1
51,22050.7,8,Universitario,Casado,Masivo,1000.0,122.48,0.122,44,230.0,0.152,7.0,App,52,Email,0,1,0,0,Medio,Chiclayo,Cashback,0
45,13697.46,6,Tecnico,Soltero,Preferente,19255.22,15028.07,0.78,36,48.5,0.584,4.0,App,294,App,1,2,2,0,Alto,Cusco,Upgrade,0
